class_index,filepaths,labels,card_type,data_set
30,train/queen_of_diamonds/048.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/049.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/050.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/051.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/052.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/053.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/054.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/055.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/056.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/057.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/058.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/059.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/060.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/061.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/062.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/063.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/064.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/065.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/066.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/067.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/068.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/069.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/070.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/071.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/072.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/073.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/074.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/075.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/076.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/077.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/078.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/079.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/080.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/081.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/082.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/083.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/084.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/085.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/086.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/087.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/088.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/089.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/090.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/091.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/092.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/093.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/094.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/095.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/096.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/097.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/098.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/099.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/100.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/101.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/102.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/103.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/104.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/105.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/106.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/107.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/108.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/109.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/110.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/111.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/112.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/113.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/114.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/115.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/116.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/117.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/118.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/119.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/120.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/121.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/122.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/123.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/124.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/125.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/126.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/127.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/128.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/129.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/130.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/131.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/132.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/133.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/134.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/135.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/136.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/137.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/138.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/139.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/140.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/141.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/142.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/143.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/144.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/145.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/146.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/147.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/148.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/149.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/150.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/151.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/152.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/153.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/154.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/155.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/156.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/157.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/158.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/159.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/160.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/161.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/162.jpg,queen_of_diamonds,queen,train
30,train/queen_of_diamonds/163.jpg,queen_of_diamonds,queen,train
31,train/queen_of_hearts/001.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/002.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/003.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/004.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/005.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/006.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/007.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/008.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/009.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/010.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/011.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/012.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/013.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/014.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/015.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/016.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/017.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/018.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/019.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/020.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/021.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/022.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/023.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/024.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/025.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/026.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/027.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/028.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/029.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/030.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/031.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/032.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/033.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/034.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/035.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/036.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/037.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/038.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/039.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/040.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/041.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/042.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/043.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/044.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/045.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/046.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/047.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/048.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/049.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/050.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/051.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/052.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/053.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/054.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/055.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/056.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/057.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/058.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/059.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/060.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/061.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/062.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/063.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/064.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/065.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/066.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/067.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/068.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/069.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/070.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/071.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/072.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/073.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/074.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/075.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/076.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/077.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/078.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/079.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/080.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/081.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/082.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/083.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/084.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/085.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/086.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/087.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/088.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/089.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/090.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/091.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/092.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/093.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/094.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/095.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/096.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/097.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/098.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/099.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/100.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/101.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/102.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/103.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/104.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/105.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/106.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/107.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/108.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/109.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/110.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/111.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/112.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/113.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/114.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/115.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/116.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/117.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/118.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/119.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/120.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/121.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/122.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/123.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/124.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/125.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/126.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/127.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/128.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/129.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/130.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/131.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/132.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/133.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/134.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/135.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/136.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/137.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/138.jpg,queen_of_hearts,queen,train
31,train/queen_of_hearts/139.jpg,queen_of_hearts,queen,train
32,train/queen_of_spades/001.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/002.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/003.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/004.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/005.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/006.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/007.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/008.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/009.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/010.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/011.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/012.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/013.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/014.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/015.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/016.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/017.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/018.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/019.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/020.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/021.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/022.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/023.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/024.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/025.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/026.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/027.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/028.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/029.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/030.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/031.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/032.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/033.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/034.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/035.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/036.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/037.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/038.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/039.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/040.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/041.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/042.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/043.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/044.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/045.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/046.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/047.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/048.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/049.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/050.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/051.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/052.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/053.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/054.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/055.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/056.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/057.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/058.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/059.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/060.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/061.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/062.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/063.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/064.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/065.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/066.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/067.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/068.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/069.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/070.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/071.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/072.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/073.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/074.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/075.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/076.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/077.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/078.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/079.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/080.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/081.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/082.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/083.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/084.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/085.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/086.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/087.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/088.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/089.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/090.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/091.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/092.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/093.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/094.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/095.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/096.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/097.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/098.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/099.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/100.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/101.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/102.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/103.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/104.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/105.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/106.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/107.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/108.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/109.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/110.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/111.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/112.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/113.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/114.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/115.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/116.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/117.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/118.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/119.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/120.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/121.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/122.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/123.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/124.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/125.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/126.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/127.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/128.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/129.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/130.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/131.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/132.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/133.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/134.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/135.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/136.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/137.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/138.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/139.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/140.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/141.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/142.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/143.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/144.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/145.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/146.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/147.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/148.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/149.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/150.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/151.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/152.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/153.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/154.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/155.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/156.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/157.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/158.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/159.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/160.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/161.jpg,queen_of_spades,queen,train
32,train/queen_of_spades/162.jpg,queen_of_spades,queen,train
33,train/seven_of_clubs/001.jpg,seven_of_clubs,seven,train
33,train/seven_of_clubs/002.jpg,seven_of_clubs,seven,train
33,train/seven_of_clubs/003.jpg,seven_of_clubs,seven,train
33,train/seven_of_clubs/004.jpg,seven_of_clubs,seven,train
33,train/seven_of_clubs/005.jpg,seven_of_clubs,seven,train
33,train/seven_of_clubs/006.jpg,seven_of_clubs,seven,train
33,train/seven_of_clubs/007.jpg,seven_of_clubs,seven,train
33,train/seven_of_clubs/008.jpg,seven_of_clubs,seven,train
33,train/seven_of_clubs/009.jpg,seven_of_clubs,seven,train
